method,dim,function,instance,repetition,eval,best_feasible
Random,2,50,3,0,18,700.5965878960203
Random,2,50,3,0,19,700.5965878960203
Random,2,50,3,0,20,657.5094577237819
qLogEI,2,50,3,0,1,inf
qLogEI,2,50,3,0,2,inf
qLogEI,2,50,3,0,3,inf
qLogEI,2,50,3,0,4,inf
qLogEI,2,50,3,0,5,620.2856454942305
qLogEI,2,50,3,0,6,620.2856454942305
qLogEI,2,50,3,0,7,416.150928475814
qLogEI,2,50,3,0,8,416.150928475814
qLogEI,2,50,3,0,9,416.150928475814
qLogEI,2,50,3,0,10,416.150928475814
qLogEI,2,50,3,0,11,416.150928475814
qLogEI,2,50,3,0,12,416.150928475814
qLogEI,2,50,3,0,13,416.150928475814
qLogEI,2,50,3,0,14,416.150928475814
qLogEI,2,50,3,0,15,416.150928475814
qLogEI,2,50,3,0,16,416.150928475814
qLogEI,2,50,3,0,17,416.150928475814
qLogEI,2,50,3,0,18,416.150928475814
qLogEI,2,50,3,0,19,416.150928475814
qLogEI,2,50,3,0,20,284.857415257628
RL_Full,2,50,3,0,1,inf
RL_Full,2,50,3,0,2,inf
RL_Full,2,50,3,0,3,inf
RL_Full,2,50,3,0,4,inf
RL_Full,2,50,3,0,5,inf
RL_Full,2,50,3,0,6,inf
RL_Full,2,50,3,0,7,inf
RL_Full,2,50,3,0,8,inf
RL_Full,2,50,3,0,9,inf
RL_Full,2,50,3,0,10,inf
RL_Full,2,50,3,0,11,inf
RL_Full,2,50,3,0,12,inf
RL_Full,2,50,3,0,13,inf
RL_Full,2,50,3,0,14,inf
RL_Full,2,50,3,0,15,inf
RL_Full,2,50,3,0,16,inf
RL_Full,2,50,3,0,17,inf
RL_Full,2,50,3,0,18,inf
RL_Full,2,50,3,0,19,inf
RL_Full,2,50,3,0,20,inf
Random,2,50,3,1,1,inf
Random,2,50,3,1,2,458.8079018534427
Random,2,50,3,1,3,458.8079018534427
Random,2,50,3,1,4,458.8079018534427
Random,2,50,3,1,5,458.8079018534427
Random,2,50,3,1,6,458.8079018534427
Random,2,50,3,1,7,458.8079018534427
Random,2,50,3,1,8,458.8079018534427
Random,2,50,3,1,9,458.8079018534427
Random,2,50,3,1,10,458.8079018534427
Random,2,50,3,1,11,458.8079018534427
Random,2,50,3,1,12,458.8079018534427
Random,2,50,3,1,13,458.8079018534427
Random,2,50,3,1,14,458.8079018534427
Random,2,50,3,1,15,458.8079018534427
Random,2,50,3,1,16,359.5641880196198
Random,2,50,3,1,17,359.5641880196198
Random,2,50,3,1,18,359.5641880196198
Random,2,50,3,1,19,359.5641880196198
Random,2,50,3,1,20,359.5641880196198
qLogEI,2,50,3,1,1,inf
qLogEI,2,50,3,1,2,458.8079018534427
qLogEI,2,50,3,1,3,458.8079018534427
qLogEI,2,50,3,1,4,458.8079018534427
qLogEI,2,50,3,1,5,458.8079018534427
qLogEI,2,50,3,1,6,458.8079018534427
qLogEI,2,50,3,1,7,458.8079018534427
qLogEI,2,50,3,1,8,458.8079018534427
qLogEI,2,50,3,1,9,458.8079018534427
qLogEI,2,50,3,1,10,458.8079018534427
qLogEI,2,50,3,1,11,458.8079018534427
qLogEI,2,50,3,1,12,204.3265348591318
qLogEI,2,50,3,1,13,204.3265348591318
qLogEI,2,50,3,1,14,204.3265348591318
qLogEI,2,50,3,1,15,204.3265348591318
qLogEI,2,50,3,1,16,204.3265348591318
qLogEI,2,50,3,1,17,204.3265348591318
qLogEI,2,50,3,1,18,204.3265348591318
qLogEI,2,50,3,1,19,204.3265348591318
qLogEI,2,50,3,1,20,204.3265348591318
RL_Full,2,50,3,1,1,inf
RL_Full,2,50,3,1,2,458.8079018534427
RL_Full,2,50,3,1,3,458.8079018534427
RL_Full,2,50,3,1,4,458.8079018534427
RL_Full,2,50,3,1,5,458.8079018534427
RL_Full,2,50,3,1,6,458.8079018534427
RL_Full,2,50,3,1,7,458.8079018534427
RL_Full,2,50,3,1,8,458.8079018534427
RL_Full,2,50,3,1,9,458.8079018534427
RL_Full,2,50,3,1,10,458.8079018534427
RL_Full,2,50,3,1,11,458.8079018534427
RL_Full,2,50,3,1,12,458.8079018534427
RL_Full,2,50,3,1,13,458.8079018534427
RL_Full,2,50,3,1,14,458.8079018534427
RL_Full,2,50,3,1,15,458.8079018534427
RL_Full,2,50,3,1,16,458.8079018534427
RL_Full,2,50,3,1,17,458.8079018534427
RL_Full,2,50,3,1,18,458.8079018534427
RL_Full,2,50,3,1,19,458.8079018534427
RL_Full,2,50,3,1,20,458.8079018534427
Random,2,50,3,2,1,inf
Random,2,50,3,2,2,inf
Random,2,50,3,2,3,inf
Random,2,50,3,2,4,627.0200498318243
Random,2,50,3,2,5,627.0200498318243
Random,2,50,3,2,6,627.0200498318243
Random,2,50,3,2,7,627.0200498318243
Random,2,50,3,2,8,247.12572070497617
Random,2,50,3,2,9,247.12572070497617
Random,2,50,3,2,10,247.12572070497617
Random,2,50,3,2,11,247.12572070497617
Random,2,50,3,2,12,247.12572070497617
Random,2,50,3,2,13,247.12572070497617
Random,2,50,3,2,14,247.12572070497617
Random,2,50,3,2,15,247.12572070497617
Random,2,50,3,2,16,247.12572070497617
Random,2,50,3,2,17,247.12572070497617
Random,2,50,3,2,18,247.12572070497617
Random,2,50,3,2,19,247.12572070497617
Random,2,50,3,2,20,247.12572070497617
qLogEI,2,50,3,2,1,inf
qLogEI,2,50,3,2,2,inf
qLogEI,2,50,3,2,3,inf
qLogEI,2,50,3,2,4,627.0200498318243
qLogEI,2,50,3,2,5,627.0200498318243
qLogEI,2,50,3,2,6,627.0200498318243
qLogEI,2,50,3,2,7,571.6739509822389
qLogEI,2,50,3,2,8,571.6739509822389
qLogEI,2,50,3,2,9,571.6739509822389
qLogEI,2,50,3,2,10,571.6739509822389
qLogEI,2,50,3,2,11,571.6739509822389
qLogEI,2,50,3,2,12,571.6739509822389
qLogEI,2,50,3,2,13,571.6739509822389
qLogEI,2,50,3,2,14,571.6739509822389
qLogEI,2,50,3,2,15,571.6739509822389
qLogEI,2,50,3,2,16,571.6739509822389
qLogEI,2,50,3,2,17,571.6739509822389
qLogEI,2,50,3,2,18,571.6739509822389
qLogEI,2,50,3,2,19,350.85871746959236
qLogEI,2,50,3,2,20,350.85871746959236
RL_Full,2,50,3,2,1,inf
RL_Full,2,50,3,2,2,inf
RL_Full,2,50,3,2,3,inf
RL_Full,2,50,3,2,4,627.0200498318243
RL_Full,2,50,3,2,5,627.0200498318243
RL_Full,2,50,3,2,6,627.0200498318243
RL_Full,2,50,3,2,7,627.0200498318243
RL_Full,2,50,3,2,8,627.0200498318243
RL_Full,2,50,3,2,9,627.0200498318243
RL_Full,2,50,3,2,10,627.0200498318243
RL_Full,2,50,3,2,11,627.0200498318243
RL_Full,2,50,3,2,12,627.0200498318243
RL_Full,2,50,3,2,13,627.0200498318243
RL_Full,2,50,3,2,14,627.0200498318243
RL_Full,2,50,3,2,15,627.0200498318243
RL_Full,2,50,3,2,16,627.0200498318243
RL_Full,2,50,3,2,17,627.0200498318243
RL_Full,2,50,3,2,18,627.0200498318243
RL_Full,2,50,3,2,19,627.0200498318243
RL_Full,2,50,3,2,20,627.0200498318243
Random,2,50,3,3,1,inf
Random,2,50,3,3,2,inf
Random,2,50,3,3,3,inf
Random,2,50,3,3,4,inf
Random,2,50,3,3,5,inf
Random,2,50,3,3,6,inf
Random,2,50,3,3,7,inf
Random,2,50,3,3,8,inf
Random,2,50,3,3,9,inf
Random,2,50,3,3,10,inf
Random,2,50,3,3,11,inf
Random,2,50,3,3,12,inf
Random,2,50,3,3,13,inf
Random,2,50,3,3,14,inf
Random,2,50,3,3,15,inf
Random,2,50,3,3,16,inf
Random,2,50,3,3,17,inf
Random,2,50,3,3,18,394.22402658173723
Random,2,50,3,3,19,394.22402658173723
Random,2,50,3,3,20,394.22402658173723
qLogEI,2,50,3,3,1,inf
qLogEI,2,50,3,3,2,inf
qLogEI,2,50,3,3,3,inf
qLogEI,2,50,3,3,4,inf
qLogEI,2,50,3,3,5,481.20426956338724
qLogEI,2,50,3,3,6,337.8992180541383
qLogEI,2,50,3,3,7,337.8992180541383
qLogEI,2,50,3,3,8,337.8992180541383
qLogEI,2,50,3,3,9,250.08103287553627
qLogEI,2,50,3,3,10,167.88360883993607
qLogEI,2,50,3,3,11,167.88360883993607
qLogEI,2,50,3,3,12,167.88360883993607
qLogEI,2,50,3,3,13,167.88360883993607
qLogEI,2,50,3,3,14,167.88360883993607
qLogEI,2,50,3,3,15,167.88360883993607
qLogEI,2,50,3,3,16,167.88360883993607
qLogEI,2,50,3,3,17,167.88360883993607
qLogEI,2,50,3,3,18,167.88360883993607
qLogEI,2,50,3,3,19,167.88360883993607
qLogEI,2,50,3,3,20,167.88360883993607
RL_Full,2,50,3,3,1,inf
RL_Full,2,50,3,3,2,inf
RL_Full,2,50,3,3,3,inf
RL_Full,2,50,3,3,4,inf
RL_Full,2,50,3,3,5,inf
RL_Full,2,50,3,3,6,inf
RL_Full,2,50,3,3,7,inf
RL_Full,2,50,3,3,8,inf
RL_Full,2,50,3,3,9,inf
RL_Full,2,50,3,3,10,inf
RL_Full,2,50,3,3,11,inf
RL_Full,2,50,3,3,12,inf
RL_Full,2,50,3,3,13,inf
RL_Full,2,50,3,3,14,inf
RL_Full,2,50,3,3,15,inf
RL_Full,2,50,3,3,16,inf
RL_Full,2,50,3,3,17,inf
RL_Full,2,50,3,3,18,inf
RL_Full,2,50,3,3,19,inf
RL_Full,2,50,3,3,20,inf
Random,2,50,3,4,1,inf
Random,2,50,3,4,2,inf
Random,2,50,3,4,3,inf
Random,2,50,3,4,4,inf
Random,2,50,3,4,5,inf
Random,2,50,3,4,6,inf
Random,2,50,3,4,7,inf
Random,2,50,3,4,8,inf
Random,2,50,3,4,9,inf
Random,2,50,3,4,10,inf
Random,2,50,3,4,11,inf
Random,2,50,3,4,12,540.5219591072765
Random,2,50,3,4,13,324.46652152338777
Random,2,50,3,4,14,324.46652152338777
Random,2,50,3,4,15,324.46652152338777
Random,2,50,3,4,16,324.46652152338777
Random,2,50,3,4,17,324.46652152338777
Random,2,50,3,4,18,324.46652152338777
Random,2,50,3,4,19,324.46652152338777
Random,2,50,3,4,20,324.46652152338777
qLogEI,2,50,3,4,1,inf
qLogEI,2,50,3,4,2,inf
qLogEI,2,50,3,4,3,inf
qLogEI,2,50,3,4,4,inf
qLogEI,2,50,3,4,5,inf
qLogEI,2,50,3,4,6,inf
qLogEI,2,50,3,4,7,inf
qLogEI,2,50,3,4,8,387.0638358981037
qLogEI,2,50,3,4,9,211.55458486298866
qLogEI,2,50,3,4,10,211.55458486298866
qLogEI,2,50,3,4,11,211.55458486298866
qLogEI,2,50,3,4,12,211.55458486298866
qLogEI,2,50,3,4,13,211.55458486298866
qLogEI,2,50,3,4,14,211.55458486298866
qLogEI,2,50,3,4,15,211.55458486298866
qLogEI,2,50,3,4,16,211.55458486298866
qLogEI,2,50,3,4,17,211.55458486298866
qLogEI,2,50,3,4,18,211.55458486298866
qLogEI,2,50,3,4,19,211.55458486298866
qLogEI,2,50,3,4,20,211.55458486298866
RL_Full,2,50,3,4,1,inf
RL_Full,2,50,3,4,2,inf
RL_Full,2,50,3,4,3,inf
RL_Full,2,50,3,4,4,inf
RL_Full,2,50,3,4,5,inf
RL_Full,2,50,3,4,6,inf
RL_Full,2,50,3,4,7,inf
RL_Full,2,50,3,4,8,inf
RL_Full,2,50,3,4,9,inf
RL_Full,2,50,3,4,10,inf
RL_Full,2,50,3,4,11,inf
RL_Full,2,50,3,4,12,inf
RL_Full,2,50,3,4,13,inf
RL_Full,2,50,3,4,14,inf
RL_Full,2,50,3,4,15,inf
RL_Full,2,50,3,4,16,inf
RL_Full,2,50,3,4,17,inf
RL_Full,2,50,3,4,18,inf
RL_Full,2,50,3,4,19,inf
RL_Full,2,50,3,4,20,inf
Random,2,52,1,0,1,inf
Random,2,52,1,0,2,inf
Random,2,52,1,0,3,inf
Random,2,52,1,0,4,inf
Random,2,52,1,0,5,inf
Random,2,52,1,0,6,3027.203710059141
Random,2,52,1,0,7,3027.203710059141
Random,2,52,1,0,8,3027.203710059141
Random,2,52,1,0,9,3027.203710059141
Random,2,52,1,0,10,3027.203710059141
Random,2,52,1,0,11,3027.203710059141
Random,2,52,1,0,12,3027.203710059141
Random,2,52,1,0,13,3027.203710059141
Random,2,52,1,0,14,2645.5150045330956
Random,2,52,1,0,15,2645.5150045330956
Random,2,52,1,0,16,2645.5150045330956
Random,2,52,1,0,17,2645.5150045330956
Random,2,52,1,0,18,2645.5150045330956
Random,2,52,1,0,19,2645.5150045330956
Random,2,52,1,0,20,2645.5150045330956
qLogEI,2,52,1,0,1,inf
qLogEI,2,52,1,0,2,inf
qLogEI,2,52,1,0,3,inf
qLogEI,2,52,1,0,4,inf
qLogEI,2,52,1,0,5,inf
qLogEI,2,52,1,0,6,inf
qLogEI,2,52,1,0,7,inf
qLogEI,2,52,1,0,8,inf
qLogEI,2,52,1,0,9,inf
qLogEI,2,52,1,0,10,1926.3737291004736
qLogEI,2,52,1,0,11,1925.0797692282551
qLogEI,2,52,1,0,12,1923.971852716205
qLogEI,2,52,1,0,13,1920.5405930037746
qLogEI,2,52,1,0,14,1913.7903587634105
qLogEI,2,52,1,0,15,1913.7903587634105
qLogEI,2,52,1,0,16,1913.7903587634105
qLogEI,2,52,1,0,17,1913.7903587634105
qLogEI,2,52,1,0,18,1913.7903587634105
qLogEI,2,52,1,0,19,1913.7903587634105
qLogEI,2,52,1,0,20,1913.7903587634105
RL_Full,2,52,1,0,1,inf
RL_Full,2,52,1,0,2,inf
RL_Full,2,52,1,0,3,inf
RL_Full,2,52,1,0,4,inf
RL_Full,2,52,1,0,5,inf
RL_Full,2,52,1,0,6,inf
RL_Full,2,52,1,0,7,inf
RL_Full,2,52,1,0,8,inf
RL_Full,2,52,1,0,9,inf
RL_Full,2,52,1,0,10,inf
RL_Full,2,52,1,0,11,inf
RL_Full,2,52,1,0,12,inf
RL_Full,2,52,1,0,13,inf
RL_Full,2,52,1,0,14,inf
RL_Full,2,52,1,0,15,inf
RL_Full,2,52,1,0,16,inf
RL_Full,2,52,1,0,17,inf
RL_Full,2,52,1,0,18,inf
RL_Full,2,52,1,0,19,inf
RL_Full,2,52,1,0,20,inf
Random,2,52,1,1,1,inf
Random,2,52,1,1,2,inf
Random,2,52,1,1,3,inf
Random,2,52,1,1,4,inf
Random,2,52,1,1,5,inf
Random,2,52,1,1,6,2134.778090229137
Random,2,52,1,1,7,2086.9580698037407
Random,2,52,1,1,8,2086.9580698037407
Random,2,52,1,1,9,2086.9580698037407
Random,2,52,1,1,10,2086.9580698037407
Random,2,52,1,1,11,2086.9580698037407
Random,2,52,1,1,12,2086.9580698037407
Random,2,52,1,1,13,2086.9580698037407
Random,2,52,1,1,14,2086.9580698037407
Random,2,52,1,1,15,2086.9580698037407
Random,2,52,1,1,16,2086.9580698037407
Random,2,52,1,1,17,2086.9580698037407
Random,2,52,1,1,18,2086.9580698037407
Random,2,52,1,1,19,2086.9580698037407
Random,2,52,1,1,20,2086.9580698037407
qLogEI,2,52,1,1,1,inf
qLogEI,2,52,1,1,2,inf
qLogEI,2,52,1,1,3,inf
qLogEI,2,52,1,1,4,inf
qLogEI,2,52,1,1,5,3572.833491436776
qLogEI,2,52,1,1,6,3572.833491436776
qLogEI,2,52,1,1,7,3572.833491436776
qLogEI,2,52,1,1,8,2546.3818481201215
qLogEI,2,52,1,1,9,2546.3818481201215
qLogEI,2,52,1,1,10,2546.3818481201215
qLogEI,2,52,1,1,11,2546.3818481201215
qLogEI,2,52,1,1,12,2546.3818481201215
qLogEI,2,52,1,1,13,2546.3818481201215
qLogEI,2,52,1,1,14,2546.3818481201215
qLogEI,2,52,1,1,15,2546.3818481201215
qLogEI,2,52,1,1,16,2546.3818481201215
qLogEI,2,52,1,1,17,2546.3818481201215
qLogEI,2,52,1,1,18,2546.3818481201215
qLogEI,2,52,1,1,19,2546.3818481201215
qLogEI,2,52,1,1,20,2546.3818481201215
RL_Full,2,52,1,1,1,inf
RL_Full,2,52,1,1,2,inf
RL_Full,2,52,1,1,3,inf
RL_Full,2,52,1,1,4,inf
RL_Full,2,52,1,1,5,inf
RL_Full,2,52,1,1,6,inf
RL_Full,2,52,1,1,7,inf
RL_Full,2,52,1,1,8,inf
RL_Full,2,52,1,1,9,inf
RL_Full,2,52,1,1,10,inf
RL_Full,2,52,1,1,11,inf
RL_Full,2,52,1,1,12,inf
RL_Full,2,52,1,1,13,inf
RL_Full,2,52,1,1,14,inf
RL_Full,2,52,1,1,15,inf
RL_Full,2,52,1,1,16,inf
RL_Full,2,52,1,1,17,inf
RL_Full,2,52,1,1,18,inf
RL_Full,2,52,1,1,19,inf
RL_Full,2,52,1,1,20,inf
Random,2,52,1,2,1,10476.174284912777
Random,2,52,1,2,2,10476.174284912777
Random,2,52,1,2,3,3260.4147138106987
Random,2,52,1,2,4,3260.4147138106987
Random,2,52,1,2,5,3260.4147138106987
Random,2,52,1,2,6,3260.4147138106987
Random,2,52,1,2,7,2500.7755206487923
Random,2,52,1,2,8,2500.7755206487923
Random,2,52,1,2,9,2500.7755206487923
Random,2,52,1,2,10,2500.7755206487923
Random,2,52,1,2,11,2500.7755206487923
Random,2,52,1,2,12,2500.7755206487923
Random,2,52,1,2,13,2500.7755206487923
Random,2,52,1,2,14,2500.7755206487923
Random,2,52,1,2,15,2500.7755206487923
Random,2,52,1,2,16,2500.7755206487923
Random,2,52,1,2,17,2500.7755206487923
Random,2,52,1,2,18,2500.7755206487923
Random,2,52,1,2,19,2500.7755206487923
Random,2,52,1,2,20,2500.7755206487923
qLogEI,2,52,1,2,1,10476.174284912777
qLogEI,2,52,1,2,2,10476.174284912777
qLogEI,2,52,1,2,3,3260.4147138106987
qLogEI,2,52,1,2,4,3260.4147138106987
qLogEI,2,52,1,2,5,2250.9441057500962
qLogEI,2,52,1,2,6,2250.9441057500962
qLogEI,2,52,1,2,7,2250.9441057500962
qLogEI,2,52,1,2,8,2250.9441057500962
qLogEI,2,52,1,2,9,2250.9441057500962
qLogEI,2,52,1,2,10,2208.1869598097182
qLogEI,2,52,1,2,11,2208.1869598097182
qLogEI,2,52,1,2,12,2208.1869598097182
qLogEI,2,52,1,2,13,2208.1869598097182
qLogEI,2,52,1,2,14,2208.1869598097182
qLogEI,2,52,1,2,15,2208.1869598097182
qLogEI,2,52,1,2,16,2208.1869598097182
qLogEI,2,52,1,2,17,2208.1869598097182
qLogEI,2,52,1,2,18,2208.1869598097182
qLogEI,2,52,1,2,19,2208.1869598097182
qLogEI,2,52,1,2,20,2208.1869598097182
RL_Full,2,52,1,2,1,10476.174284912777
RL_Full,2,52,1,2,2,10476.174284912777
RL_Full,2,52,1,2,3,3260.4147138106987
RL_Full,2,52,1,2,4,3260.4147138106987
RL_Full,2,52,1,2,5,3260.4147138106987
RL_Full,2,52,1,2,6,3260.4147138106987
RL_Full,2,52,1,2,7,3260.4147138106987
RL_Full,2,52,1,2,8,3260.4147138106987
RL_Full,2,52,1,2,9,3260.4147138106987
RL_Full,2,52,1,2,10,3260.4147138106987
RL_Full,2,52,1,2,11,3260.4147138106987
RL_Full,2,52,1,2,12,3260.4147138106987
RL_Full,2,52,1,2,13,3260.4147138106987
RL_Full,2,52,1,2,14,3260.4147138106987
RL_Full,2,52,1,2,15,3260.4147138106987
RL_Full,2,52,1,2,16,3260.4147138106987
RL_Full,2,52,1,2,17,3260.4147138106987
RL_Full,2,52,1,2,18,3260.4147138106987
RL_Full,2,52,1,2,19,3260.4147138106987
RL_Full,2,52,1,2,20,3260.4147138106987
Random,2,52,1,3,1,3652.7691660256346
Random,2,52,1,3,2,3652.7691660256346
Random,2,52,1,3,3,2724.3909338929966
Random,2,52,1,3,4,2724.3909338929966
Random,2,52,1,3,5,2724.3909338929966
Random,2,52,1,3,6,2724.3909338929966
Random,2,52,1,3,7,2724.3909338929966
Random,2,52,1,3,8,2724.3909338929966
Random,2,52,1,3,9,2724.3909338929966
Random,2,52,1,3,10,2724.3909338929966
Random,2,52,1,3,11,2724.3909338929966
Random,2,52,1,3,12,2724.3909338929966
Random,2,52,1,3,13,2724.3909338929966
Random,2,52,1,3,14,2724.3909338929966
Random,2,52,1,3,15,2724.3909338929966
Random,2,52,1,3,16,2724.3909338929966
Random,2,52,1,3,17,2258.3579005903107
Random,2,52,1,3,18,2258.3579005903107
Random,2,52,1,3,19,2258.3579005903107
Random,2,52,1,3,20,2258.3579005903107
qLogEI,2,52,1,3,1,3652.7691660256346
qLogEI,2,52,1,3,2,3652.7691660256346
qLogEI,2,52,1,3,3,2724.3909338929966
qLogEI,2,52,1,3,4,2724.3909338929966
qLogEI,2,52,1,3,5,2580.2282517113686
qLogEI,2,52,1,3,6,2580.2282517113686
qLogEI,2,52,1,3,7,2391.483798474068
qLogEI,2,52,1,3,8,2391.483798474068
qLogEI,2,52,1,3,9,2391.483798474068
qLogEI,2,52,1,3,10,2391.483798474068
qLogEI,2,52,1,3,11,2391.483798474068
qLogEI,2,52,1,3,12,2382.1236828387214
qLogEI,2,52,1,3,13,2382.1236828387214
qLogEI,2,52,1,3,14,2382.1236828387214
qLogEI,2,52,1,3,15,2382.1236828387214
qLogEI,2,52,1,3,16,2371.9708102583645
qLogEI,2,52,1,3,17,2370.5465859218702
qLogEI,2,52,1,3,18,2370.5465859218702
qLogEI,2,52,1,3,19,2370.5465859218702
qLogEI,2,52,1,3,20,2357.4743467517383
RL_Full,2,52,1,3,1,3652.7691660256346
RL_Full,2,52,1,3,2,3652.7691660256346
RL_Full,2,52,1,3,3,2724.3909338929966
RL_Full,2,52,1,3,4,2724.3909338929966
RL_Full,2,52,1,3,5,2724.3909338929966
RL_Full,2,52,1,3,6,2724.3909338929966
RL_Full,2,52,1,3,7,2724.3909338929966
RL_Full,2,52,1,3,8,2724.3909338929966
RL_Full,2,52,1,3,9,2724.3909338929966
RL_Full,2,52,1,3,10,2724.3909338929966
RL_Full,2,52,1,3,11,2724.3909338929966
RL_Full,2,52,1,3,12,2724.3909338929966
RL_Full,2,52,1,3,13,2724.3909338929966
RL_Full,2,52,1,3,14,2724.3909338929966
RL_Full,2,52,1,3,15,2724.3909338929966
RL_Full,2,52,1,3,16,2724.3909338929966
RL_Full,2,52,1,3,17,2724.3909338929966
RL_Full,2,52,1,3,18,2724.3909338929966
RL_Full,2,52,1,3,19,2724.3909338929966
RL_Full,2,52,1,3,20,2724.3909338929966
Random,2,52,1,4,1,inf
Random,2,52,1,4,2,3197.809037593691
Random,2,52,1,4,3,3197.809037593691
Random,2,52,1,4,4,3036.5843624682784
Random,2,52,1,4,5,3036.5843624682784
Random,2,52,1,4,6,3036.5843624682784
Random,2,52,1,4,7,2207.6306520176463
Random,2,52,1,4,8,2207.6306520176463
Random,2,52,1,4,9,2207.6306520176463
Random,2,52,1,4,10,2207.6306520176463
Random,2,52,1,4,11,2207.6306520176463
Random,2,52,1,4,12,2207.6306520176463
Random,2,52,1,4,13,2207.6306520176463
Random,2,52,1,4,14,2207.6306520176463
Random,2,52,1,4,15,2207.6306520176463
Random,2,52,1,4,16,2207.6306520176463
Random,2,52,1,4,17,2207.6306520176463
Random,2,52,1,4,18,2207.6306520176463
Random,2,52,1,4,19,2207.6306520176463
Random,2,52,1,4,20,2207.6306520176463
qLogEI,2,52,1,4,1,inf
qLogEI,2,52,1,4,2,3197.809037593691
qLogEI,2,52,1,4,3,3197.809037593691
qLogEI,2,52,1,4,4,3036.5843624682784
qLogEI,2,52,1,4,5,3036.5843624682784
qLogEI,2,52,1,4,6,2223.6990081271274
qLogEI,2,52,1,4,7,2223.6990081271274
qLogEI,2,52,1,4,8,2223.6990081271274
qLogEI,2,52,1,4,9,2223.6990081271274
qLogEI,2,52,1,4,10,2223.6990081271274
qLogEI,2,52,1,4,11,2223.6990081271274
qLogEI,2,52,1,4,12,2223.6990081271274
qLogEI,2,52,1,4,13,2223.6990081271274
qLogEI,2,52,1,4,14,2220.8668435280615
qLogEI,2,52,1,4,15,2218.5690297613114
qLogEI,2,52,1,4,16,2218.0530124651423
qLogEI,2,52,1,4,17,2218.0530124651423
qLogEI,2,52,1,4,18,2218.0530124651423
qLogEI,2,52,1,4,19,2218.0530124651423
qLogEI,2,52,1,4,20,2211.3276980823266
RL_Full,2,52,1,4,1,inf
RL_Full,2,52,1,4,2,3197.809037593691
RL_Full,2,52,1,4,3,3197.809037593691
RL_Full,2,52,1,4,4,3036.5843624682784
RL_Full,2,52,1,4,5,3036.5843624682784
RL_Full,2,52,1,4,6,3036.5843624682784
RL_Full,2,52,1,4,7,3036.5843624682784
RL_Full,2,52,1,4,8,3036.5843624682784
RL_Full,2,52,1,4,9,3036.5843624682784
RL_Full,2,52,1,4,10,3036.5843624682784
RL_Full,2,52,1,4,11,3036.5843624682784
RL_Full,2,52,1,4,12,3036.5843624682784
RL_Full,2,52,1,4,13,3036.5843624682784
RL_Full,2,52,1,4,14,3036.5843624682784
RL_Full,2,52,1,4,15,3036.5843624682784
RL_Full,2,52,1,4,16,3036.5843624682784
RL_Full,2,52,1,4,17,3036.5843624682784
RL_Full,2,52,1,4,18,3036.5843624682784
RL_Full,2,52,1,4,19,3036.5843624682784
RL_Full,2,52,1,4,20,3036.5843624682784
Random,2,52,2,0,1,inf
Random,2,52,2,0,2,inf
Random,2,52,2,0,3,inf
Random,2,52,2,0,4,inf
Random,2,52,2,0,5,inf
Random,2,52,2,0,6,inf
Random,2,52,2,0,7,inf
Random,2,52,2,0,8,inf
Random,2,52,2,0,9,inf
Random,2,52,2,0,10,inf
Random,2,52,2,0,11,inf
Random,2,52,2,0,12,inf
Random,2,52,2,0,13,inf
Random,2,52,2,0,14,inf
Random,2,52,2,0,15,inf
Random,2,52,2,0,16,inf
Random,2,52,2,0,17,inf
Random,2,52,2,0,18,inf
Random,2,52,2,0,19,inf
Random,2,52,2,0,20,inf
qLogEI,2,52,2,0,1,inf
qLogEI,2,52,2,0,2,inf
qLogEI,2,52,2,0,3,inf
qLogEI,2,52,2,0,4,inf
qLogEI,2,52,2,0,5,inf
qLogEI,2,52,2,0,6,inf
qLogEI,2,52,2,0,7,inf
qLogEI,2,52,2,0,8,-339.8067773979983
qLogEI,2,52,2,0,9,-339.8067773979983
qLogEI,2,52,2,0,10,-700.003863789944
qLogEI,2,52,2,0,11,-700.003863789944
qLogEI,2,52,2,0,12,-707.2292905667757
qLogEI,2,52,2,0,13,-707.2292905667757
qLogEI,2,52,2,0,14,-707.2292905667757
qLogEI,2,52,2,0,15,-707.2292905667757
qLogEI,2,52,2,0,16,-707.2292905667757
qLogEI,2,52,2,0,17,-707.2292905667757
qLogEI,2,52,2,0,18,-707.2292905667757
qLogEI,2,52,2,0,19,-707.2292905667757
qLogEI,2,52,2,0,20,-707.2292905667757
RL_Full,2,52,2,0,1,inf
RL_Full,2,52,2,0,2,inf
RL_Full,2,52,2,0,3,inf
RL_Full,2,52,2,0,4,inf
RL_Full,2,52,2,0,5,inf
RL_Full,2,52,2,0,6,inf
RL_Full,2,52,2,0,7,inf
RL_Full,2,52,2,0,8,inf
RL_Full,2,52,2,0,9,inf
RL_Full,2,52,2,0,10,inf
RL_Full,2,52,2,0,11,inf
RL_Full,2,52,2,0,12,inf
RL_Full,2,52,2,0,13,inf
RL_Full,2,52,2,0,14,inf
RL_Full,2,52,2,0,15,inf
RL_Full,2,52,2,0,16,inf
RL_Full,2,52,2,0,17,inf
RL_Full,2,52,2,0,18,inf
RL_Full,2,52,2,0,19,inf
RL_Full,2,52,2,0,20,inf
Random,2,52,2,1,1,inf
Random,2,52,2,1,2,inf
Random,2,52,2,1,3,inf
Random,2,52,2,1,4,inf
Random,2,52,2,1,5,inf
